1.668476433913885150e+06,8.183658621806090308e-23,9.026332315142791992e-24,1.438340124835410714e+08,4.905125691021756828e+07
1.679276433913885150e+06,8.288424291750183929e-23,9.200620878236857697e-24,1.437601973877547681e+08,4.936060100308185071e+07
1.690076433913885150e+06,8.393827343332714290e-23,9.377097913521169227e-24,1.436859332098720074e+08,4.966979090203467757e+07
1.700876433913885150e+06,8.499867063978207694e-23,9.555775804315532805e-24,1.436112204519544840e+08,4.997882573458037525e+07
1.711676433913885150e+06,8.606542737516916629e-23,9.736666903601877926e-24,1.435360596185962856e+08,5.028770463036079705e+07
1.722476433913885150e+06,8.713853644201671661e-23,9.919783533896442916e-24,1.434604512169120610e+08,5.059642672116433084e+07
1.733276433913885150e+06,8.821799060724782688e-23,1.010513798712305665e-23,1.433843957565250993e+08,5.090499114093481004e+07
1.744076433913885150e+06,8.930378260234994272e-23,1.029274252448751198e-23,1.433078937495554090e+08,5.121339702578039467e+07
1.754876433913885150e+06,9.039590512354495041e-23,1.048260937635303684e-23,1.432309457106077075e+08,5.152164351398232579e+07
1.765676433913885150e+06,9.149435083195974113e-23,1.067475074211686436e-23,1.431535521567594111e+08,5.182972974600362033e+07
1.776476433913885150e+06,9.259911235379733944e-23,1.086917879008790213e-23,1.430757136075485945e+08,5.213765486449769884e+07
1.787276433913885150e+06,9.371018228050846666e-23,1.106590565736550347e-23,1.429974305849618614e+08,5.244541801431692392e+07
1.798076433913885150e+06,9.482755316896363325e-23,1.126494344971934511e-23,1.429187036134222746e+08,5.275301834252106398e+07
1.808876433913885150e+06,9.595121754162566611e-23,1.146630424147040546e-23,1.428395332197771370e+08,5.306045499838567525e+07
1.819676433913885150e+06,9.708116788672275311e-23,1.167000007537305375e-23,1.427599199332858324e+08,5.336772713341042399e+07
1.830476433913885150e+06,9.821739665842193432e-23,1.187604296249824989e-23,1.426798642856076360e+08,5.367483390132728964e+07
1.841276433913885150e+06,9.935989627700302811e-23,1.208444488211784797e-23,1.425993668107894063e+08,5.398177445810874552e+07
1.852076433913885150e+06,1.005086591290330158e-22,1.229521778159001495e-23,1.425184280452533364e+08,5.428854796197580546e+07
1.862876433913885150e+06,1.016636775675408610e-22,1.250837357624576161e-23,1.424370485277845860e+08,5.459515357340604067e+07
1.873676433913885150e+06,1.028249439121927527e-22,1.272392414927658886e-23,1.423552287995189726e+08,5.490159045514148474e+07
1.884476433913885150e+06,1.039924504494677943e-22,1.294188135162324478e-23,1.422729694039306045e+08,5.520785777219647169e+07
1.895276433913885150e+06,1.051661894328340455e-22,1.316225700186560141e-23,1.421902708868194818e+08,5.551395469186539203e+07
1.906076433913885150e+06,1.063461530829250470e-22,1.338506288611364819e-23,1.421071337962989807e+08,5.581988038373038918e+07
1.916876433913885150e+06,1.075323335877166492e-22,1.361031075789960072e-23,1.420235586827834845e+08,5.612563401966894418e+07
1.927676433913885150e+06,1.087247231027043128e-22,1.383801233807113349e-23,1.419395460989758670e+08,5.643121477386139333e+07
1.938476433913885150e+06,1.099233137510807373e-22,1.406817931468572650e-23,1.418550965998549163e+08,5.673662182279840112e+07
1.949276433913885150e+06,1.111280976239138426e-22,1.430082334290614026e-23,1.417702107426629364e+08,5.704185434528829157e+07
1.960076433913885150e+06,1.123390667803252092e-22,1.453595604489699585e-23,1.416848890868929923e+08,5.734691152246435732e+07
1.970876433913885150e+06,1.135562132476686831e-22,1.477358900972250098e-23,1.415991321942764819e+08,5.765179253779204935e+07
1.981676433913885150e+06,1.147795290217095908e-22,1.501373379324527816e-23,1.415129406287704110e+08,5.795649657707612216e+07
1.992476433913885150e+06,1.160090060668040030e-22,1.525640191802631835e-23,1.414263149565448165e+08,5.826102282846767455e+07
2.003276433913885150e+06,1.172446363160785616e-22,1.550160487322607198e-23,1.413392557459700704e+08,5.856537048247111589e+07
2.014076433913885150e+06,1.184864116716104945e-22,1.574935411450664482e-23,1.412517635676042140e+08,5.886953873195105791e+07
