time,a_x,a_y,a_z
267326876.4339139,-1.8181326444898624e-07,3.3421178379964317e-06,-2.2898644635778865e-08
267370076.4339139,-2.0030671697522818e-07,3.341222829292249e-06,-2.2849538623700086e-08
267413276.4339139,-2.1879718897385913e-07,3.3402270196498416e-06,-2.2800242613145293e-08
267456476.4339139,-2.3728414779536097e-07,3.339130394021631e-06,-2.275075785451791e-08
267499676.4339139,-2.557670602788078e-07,3.3379329399856393e-06,-2.2701085604424768e-08
267542876.4339139,-2.7424539276257193e-07,3.3366346477534646e-06,-2.265122712566831e-08
267586076.4339139,-2.9271861109512935e-07,3.335235510178239e-06,-2.2601183687238495e-08
267629276.4339139,-3.1118618064596573e-07,3.333735522762566e-06,-2.2550956564304368e-08
267672476.4339139,-3.296475663165841e-07,3.33213468366645e-06,-2.2500547038205542e-08
267715676.4339139,-3.48102232551612e-07,3.3304329937151944e-06,-2.244995639644316e-08
267758876.4339139,-3.6654964335001237e-07,3.328630456407302e-06,-2.2399185932670824e-08
267802076.4339139,-3.849892622763967e-07,3.3267270779223415e-06,-2.2348236946685138e-08
267845276.4339139,-4.034205524724369e-07,3.3247228671287805e-06,-2.2297110744415888e-08
267888476.4339139,-4.2184297666838567e-07,3.322617835591824e-06,-2.2245808637916068e-08
267931676.4339139,-4.402559971946965e-07,3.3204119975812118e-06,-2.2194331945351635e-08
267974876.4339139,-4.58659075993748e-07,3.318105370078994e-06,-2.2142681990990802e-08
268018076.4339139,-4.770516746316736e-07,3.315697972787285e-06,-2.2090860105193238e-08
268061276.4339139,-4.954332543102925e-07,3.313189828135975e-06,-2.2038867624398778e-08
268104476.4339139,-5.138032758791499e-07,3.310580961290443e-06,-2.198670589111603e-08
268147676.4339139,-5.321611998476581e-07,3.3078714001592106e-06,-2.193437625391055e-08
268190876.4339139,-5.505064863973445e-07,3.3050611754015807e-06,-2.1881880067392693e-08
268234076.4339139,-5.68838595394206e-07,3.3021503204352387e-06,-2.1829218692205234e-08
268277276.4339139,-5.871569864011692e-07,3.2991388714438325e-06,-2.17763934950107e-08
268320476.4339139,-6.054611186906536e-07,3.296026867384495e-06,-2.1723405848478213e-08
268363676.4339139,-6.237504512572468e-07,3.292814349995356e-06,-2.1670257131270235e-08
268406876.4339139,-6.420244428304812e-07,3.2895013638030008e-06,-2.1616948728028813e-08
268450076.4339139,-6.602825518877205e-07,3.286087956129896e-06,-2.1563482029361587e-08
268493276.4339139,-6.78524236667153e-07,3.282574177101781e-06,-2.1509858431827485e-08
268536476.4339139,-6.967489551808911e-07,3.2789600796550114e-06,-2.1456079337922007e-08
268579676.4339139,-7.149561652281792e-07,3.2752457195438595e-06,-2.1402146156062226e-08
268622876.4339139,-7.331453244087097e-07,3.2714311553477856e-06,-2.1348060300571477e-08
268666076.4339139,-7.513158901360458e-07,3.267516448478647e-06,-2.129382319166363e-08
268709276.4339139,-7.694673196511528e-07,3.263501663187871e-06,-2.1239436255427073e-08
268752476.4339139,-7.875990700360387e-07,3.259386866573583e-06,-2.1184900923808356e-08
268795676.4339139,-8.057105982275006e-07,3.25517212858768e-06,-2.1130218634595434e-08
268838876.4339139,-8.238013610309828e-07,3.2508575220428607e-06,-2.1075390831400614e-08
268882076.4339139,-8.418708151345388e-07,3.246443122619594e-06,-2.1020418963643066e-08
268925276.4339139,-8.599184171229088e-07,3.241929008873055e-06,-2.0965304486531113e-08
268968476.4339139,-8.779436234916981e-07,3.2373152622399814e-06,-2.091004886104399e-08
269011676.4339139,-8.9594589066167e-07,3.232601967045501e-06,-2.0854653553913363e-08
269054876.4339139,-9.139246749931455e-07,3.2277892105098857e-06,-2.0799120037604446e-08
269098076.4339139,-9.31879432800511e-07,3.2228770827552537e-06,-2.074344979029673e-08
269141276.4339139,-9.498096203668349e-07,3.2178656768122073e-06,-2.0687644295864303e-08
269184476.4339139,-9.677146939585964e-07,3.212755088626427e-06,-2.0631705043855942e-08
269227676.4339139,-9.855941098405183e-07,3.207545417065184e-06,-2.057563352947463e-08
269270876.4339139,-1.0034473242905106e-06,3.2022367639237988e-06,-2.0519431253556833e-08
269314076.4339139,-1.0212737936147246e-06,3.196829233932037e-06,-2.0463099722551332e-08
269357276.4339139,-1.039072974162713e-06,3.1913229347604363e-06,-2.0406640448497685e-08
269400476.4339139,-1.0568443223427007e-06,3.185717977026571e-06,-2.0350054949004316e-08
269443676.4339139,-1.0745872946369621e-06,3.1800144743012378e-06,-2.0293344747226164e-08
269486876.4339139,-1.0923013476173068e-06,3.174212543114579e-06,-2.0236511371841952e-08
269530076.4339139,-1.109985937960678e-06,3.1683123029621402e-06,-2.0179556357031117e-08
269573276.4339139,-1.127640522464853e-06,3.162313876310843e-06,-2.0122481242450285e-08
269616476.4339139,-1.1452645580642547e-06,3.1562173886048878e-06,-2.006528757320931e-08
269659676.4339139,-1.1628575018458719e-06,3.1500229682715903e-06,-2.0007976899847025e-08
269702876.4339139,-1.1804188110652856e-06,3.1437307467271253e-06,-1.9950550778306447e-08
269746076.4339139,-1.1979479431628014e-06,3.1373408583822035e-06,-1.9893010769909666e-08
269789276.4339139,-1.215444355779694e-06,3.1308534406476664e-06,-1.983535844133231e-08
269832476.4339139,-1.232907506774553e-06,3.1242686339399973e-06,-1.977759536457755e-08
269875676.4339139,-1.2503368542397397e-06,3.117586581686752e-06,-1.9719723116949745e-08
269918876.4339139,-1.2677318565179474e-06,3.1108074303319026e-06,-1.9661743281027604e-08
269962076.4339139,-1.28509197221887e-06,3.1039313293411036e-06,-1.960365744463701e-08
270005276.4339139,-1.302416660235976e-06,3.0969584312068567e-06,-1.9545467200823323e-08
270048476.4339139,-1.3197053797633893e-06,3.089888891453607e-06,-1.9487174147823386e-08
270091676.4339139,-1.3369575903128685e-06,3.0827228686427287e-06,-1.942877988903692e-08
270134876.4339139,-1.3541727517309029e-06,3.075460524377433e-06,-1.937028603299768e-08
270178076.4339139,-1.3713503242159029e-06,3.0681020233075824e-06,-1.931169419334406e-08
270221276.4339139,-1.3884897683354994e-06,3.060647533134406e-06,-1.9253005988789303e-08
270264476.4339139,-1.405590545043945e-06,3.053097224615121e-06,-1.919422304309126e-08
270307676.4339139,-1.422652115699621e-06,3.045451271567459e-06,-1.9135346985021745e-08
270350876.4339139,-1.4396739420826434e-06,3.037709850874092e-06,-1.9076379448335383e-08
270394076.4339139,-1.4566554864125746e-06,3.029873142486958e-06,-1.90173220717381e-08
270437276.4339139,-1.4735962113662383e-06,3.0219413294314927e-06,-1.8958176498855124e-08
270480476.4339139,-1.490495580095629e-06,3.0139145978107426e-06,-1.8898944378198505e-08
270523676.4339139,-1.507353056245932e-06,3.0057931368093927e-06,-1.8839627363134273e-08
270566876.4339139,-1.5241681039736345e-06,2.997577138697668e-06,-1.8780227111849056e-08
270610076.4339139,-1.5409401879647463e-06,2.989266798835157e-06,-1.8720745287316353e-08
270653276.4339139,-1.5576687734531097e-06,2.980862315674491e-06,-1.8661183557262234e-08
270696476.4339139,-1.574353326238818e-06,2.972363890764945e-06,-1.8601543594130687e-08
270739676.4339139,-1.5909933127067206e-06,2.9637717287558997e-06,-1.8541827075048422e-08
270782876.4339139,-1.607588199845042e-06,2.95508603740022e-06,-1.8482035681789334e-08
270826076.4339139,-1.6241374552640804e-06,2.9463070275574936e-06,-1.8422171100738372e-08
270869276.4339139,-1.6406405472150126e-06,2.9374349131971646e-06,-1.836223502285505e-08
270912476.4339139,-1.6570969446087949e-06,2.928469911401555e-06,-1.830222914363645e-08
270955676.4339139,-1.673506117035153e-06,2.9194122423687546e-06,-1.8242155163079768e-08
270998876.4339139,-1.6898675347816724e-06,2.910262129415404e-06,-1.8182014785644438e-08
271042076.4339139,-1.706180668852975e-06,2.9010197989793423e-06,-1.812180972021367e-08
271085276.4339139,-1.72244499099e-06,2.8916854806221517e-06,-1.8061541680055717e-08
271128476.4339139,-1.7386599736893645e-06,2.8822594070315555e-06,-1.800121238278449e-08
271171676.4339139,-1.7548250902228223e-06,2.872741814023704e-06,-1.7940823550319805e-08
271214876.4339139,-1.7709398146568106e-06,2.863132940545329e-06,-1.7880376908847108e-08
271258076.4339139,-1.7870036218720877e-06,2.85343302867577e-06,-1.781987418877678e-08
271301276.4339139,-1.8030159875834613e-06,2.8436423236288763e-06,-1.775931712470297e-08
271344476.4339139,-1.8189763883595976e-06,2.833761073754762e-06,-1.769870745536186e-08
271387676.4339139,-1.8348843016429286e-06,2.823789530541447e-06,-1.7638046923589615e-08
271430876.4339139,-1.8507392057696319e-06,2.8137279486163486e-06,-1.7577337276279702e-08
271474076.4339139,-1.866540579989711e-06,2.80357658574765e-06,-1.7516580264339844e-08
271517276.4339139,-1.8822879044871455e-06,2.7933357028455194e-06,-1.745577764264846e-08
271560476.4339139,-1.8979806604001356e-06,2.7830055639632e-06,-1.7394931170010606e-08
271603676.4339139,-1.9136183298414257e-06,2.772586436297959e-06,-1.7334042609113514e-08
271646876.4339139,-1.9292003959187008e-06,2.7620785901918862e-06,-1.7273113726481516e-08
271690076.4339139,-1.944726342755083e-06,2.751482299132566e-06,-1.7212146292430676e-08
271733276.4339139,-1.960195655509686e-06,2.740797839753589e-06,-1.7151142081022786e-08
271776476.4339139,-1.9756078203982603e-06,2.7300254918349305e-06,-1.7090102870018952e-08
271819676.4339139,-1.9909623247139147e-06,2.719165538303175e-06,-1.7029030440832705e-08
271862876.4339139,-2.006258656847911e-06,2.7082182652315977e-06,-1.696792657848263e-08
271906076.4339139,-2.0214963063105354e-06,2.697183961840092e-06,-1.6906793071544483e-08
271949276.4339139,-2.0366747637520454e-06,2.686062920494953e-06,-1.6845631712102897e-08
271992476.4339139,-2.051793520983685e-06,2.6748554367084975e-06,-1.678444429570252e-08
272035676.4339139,-2.066852070998776e-06,2.663561809138544e-06,-1.6723232621298744e-08
272078876.4339139,-2.0818499079938792e-06,2.652182339587729e-06,-1.6661998491207922e-08
272122076.4339139,-2.0967865273900247e-06,2.64071733300267e-06,-1.6600743711057152e-08
272165276.4339139,-2.111661425854008e-06,2.6291670974729736e-06,-1.6539470089733494e-08
272208476.4339139,-2.1264741013197586e-06,2.6175319442300836e-06,-1.6478179439332827e-08
272251676.4339139,-2.1412240530097657e-06,2.6058121876459613e-06,-1.6416873575108068e-08
272294876.4339139,-2.1559107814565787e-06,2.594008145231622e-06,-1.6355554315417114e-08
272338076.4339139,-2.170533788524364e-06,2.5821201376354936e-06,-1.6294223481670144e-08
272381276.4339139,-2.1850925774305266e-06,2.5701484886416206e-06,-1.6232882898276517e-08
272424476.4339139,-2.1995866527673855e-06,2.5580935251676946e-06,-1.617153439259116e-08
272467676.4339139,-2.2140155205239202e-06,2.5459555772629296e-06,-1.6110179794860523e-08
272510876.4339139,-2.2283786881075684e-06,2.5337349781057635e-06,-1.6048820938168047e-08
272554076.4339139,-2.2426756643660774e-06,2.521432064001391e-06,-1.5987459658379106e-08
272597276.4339139,-2.2569059596094144e-06,2.5090471743791263e-06,-1.592609779408555e-08
272640476.4339139,-2.271069085631734e-06,2.4965806517896034e-06,-1.5864737186549754e-08
272683676.4339139,-2.285164555733387e-06,2.4840328419017922e-06,-1.5803379679648147e-08
272726876.4339139,-2.299191884742993e-06,2.471404093499846e-06,-1.574202711981432e-08
272770076.4339139,-2.313150589039553e-06,2.4586947584797807e-06,-1.568068135598169e-08
272813276.4339139,-2.3270401865746142e-06,2.4459051918459704e-06,-1.5619344239525614e-08
272856476.4339139,-2.3408601968944824e-06,2.433035751707472e-06,-1.555801762420512e-08
272899676.4339139,-2.3546101411624704e-06,2.4200867992741642e-06,-1.549670336610409e-08
272942876.4339139,-2.3682895421812026e-06,2.40705869885272e-06,-1.5435403323572067e-08
272986076.4339139,-2.3818979244149543e-06,2.3939518178423886e-06,-1.5374119357164546e-08
273029276.4339139,-2.3954348140120273e-06,2.3807665267305986e-06,-1.5312853329582782e-08
273072476.4339139,-2.408899738827176e-06,2.3675031990883875e-06,-1.525160710561323e-08
273115676.4339139,-2.422292228444057e-06,2.3541622115656356e-06,-1.5190382552066404e-08
273158876.4339139,-2.435611814197725e-06,2.340743943886123e-06,-1.5129181537715402e-08
273202076.4339139,-2.4488580291971517e-06,2.3272487788423985e-06,-1.5068005933233844e-08
273245276.4339139,-2.4620304083477927e-06,2.3136771022904706e-06,-1.500685761113352e-08
273288476.4339139,-2.475128488374166e-06,2.3000293031442985e-06,-1.4945738445701444e-08
273331676.4339139,-2.48815180784247e-06,2.2863057733701e-06,-1.4884650312936488e-08
273374876.4339139,-2.5010999071832334e-06,2.2725069079804813e-06,-1.4823595090485677e-08
273418076.4339139,-2.5139723287139776e-06,2.2586331050283582e-06,-1.476257465757989e-08
273461276.4339139,-2.526768616661909e-06,2.244684765600698e-06,-1.4701590894969202e-08
273504476.4339139,-2.5394883171866355e-06,2.2306622938120683e-06,-1.4640645684857772e-08
273547676.4339139,-2.552130978402899e-06,2.2165660967979918e-06,-1.4579740910838295e-08
273590876.4339139,-2.564696150403331e-06,2.202396584708108e-06,-1.4518878457826018e-08
273634076.4339139,-2.5771833852812156e-06,2.188154170699139e-06,-1.44580602119923e-08
273677276.4339139,-2.5895922371532785e-06,2.1738392709276614e-06,-1.4397288060697768e-08
273720476.4339139,-2.6019222621824802e-06,2.159452304542682e-06,-1.433656389242505e-08
273763676.4339139,-2.6141730186008268e-06,2.1449936936780216e-06,-1.427588959671107e-08
273806876.4339139,-2.6263440667321805e-06,2.130463863444486e-06,-1.4215267064078895e-08
273850076.4339139,-2.6384349690150883e-06,2.1158632419218563e-06,-1.4154698185969213e-08
273893276.4339139,-2.650445290025608e-06,2.1011922601506704e-06,-1.4094184854671364e-08
273936476.4339139,-2.662374596500145e-06,2.086451352123808e-06,-1.4033728963253964e-08
273979676.4339139,-2.6742224573582786e-06,2.071640954777869e-06,-1.3973332405495105e-08
274022876.4339139,-2.6859884437256047e-06,2.056761507984362e-06,-1.3912997075812188e-08
274066076.4339139,-2.697672128956558e-06,2.0418134545406764e-06,-1.385272486919128e-08
274109276.4339139,-2.7092730886572457e-06,2.0267972401608655e-06,-1.379251768111616e-08
274152476.4339139,-2.720790900708264e-06,2.0117133134662163e-06,-1.3732377407496877e-08
274195676.4339139,-2.7322251452875117e-06,1.9965621259756212e-06,-1.3672305944597998e-08
274238876.4339139,-2.7435754048929917e-06,1.9813441320957422e-06,-1.3612305188966394e-08
274282076.4339139,-2.7548412643656002e-06,1.9660597891109717e-06,-1.3552377037358678e-08
274325276.4339139,-2.766022310911903e-06,1.950709557173186e-06,-1.3492523386668246e-08
274368476.4339139,-2.7771181341268923e-06,1.935293899291295e-06,-1.3432746133851943e-08
274411676.4339139,-2.7881283260167303e-06,1.919813281320583e-06,-1.3373047175856362e-08
274454876.4339139,-2.7990524810214637e-06,1.9042681719518412e-06,-1.3313428409543734e-08
274498076.4339139,-2.809890196037728e-06,1.8886590427003015e-06,-1.3253891731617514e-08
274541276.4339139,-2.820641070441412e-06,1.8729863678943451e-06,-1.3194439038547516e-08
274584476.4339139,-2.831304706110313e-06,1.8572506246640228e-06,-1.3135072226494777e-08
274627676.4339139,-2.8418807074467432e-06,1.8414522929293476e-06,-1.3075793191235986e-08
274670876.4339139,-2.8523686814001233e-06,1.8255918553883938e-06,-1.3016603828087632e-08
274714076.4339139,-2.8627682374895344e-06,1.8096697975051754e-06,-1.2957506031829744e-08
274757276.4339139,-2.8730789878262287e-06,1.7936866074973181e-06,-1.2898501696629309e-08
274800476.4339139,-2.8833005471361203e-06,1.7776427763235262e-06,-1.2839592715963378e-08
274843676.4339139,-2.893432532782215e-06,1.7615387976708272e-06,-1.2780780982541786e-08
274886876.4339139,-2.903474564787016e-06,1.7453751679416197e-06,-1.272206838822959e-08
274930076.4339139,-2.9134262658548733e-06,1.7291523862404963e-06,-1.2663456823969139e-08
274973276.4339139,-2.9232872613942996e-06,1.7128709543608683e-06,-1.260494817970186e-08
275016476.4339139,-2.9330571795402233e-06,1.6965313767713695e-06,-1.2546544344289723e-08
275059676.4339139,-2.942735651176198e-06,1.6801341606020486e-06,-1.248824720543634e-08
275102876.4339139,-2.9523223099565636e-06,1.6636798156303579e-06,-1.2430058649607836e-08
275146076.4339139,-2.961816792328547e-06,1.6471688542669231e-06,-1.2371980561953378e-08
275189276.4339139,-2.971218737554301e-06,1.6306017915410998e-06,-1.2314014826225399e-08
275232476.4339139,-2.980527787732897e-06,1.6139791450863245e-06,-1.2256163324699555e-08
275275676.4339139,-2.989743587822246e-06,1.597301435125251e-06,-1.219842793809439e-08
275318876.4339139,-2.9988657856609496e-06,1.5805691844546657e-06,-1.2140810545490677e-08
275362076.4339139,-3.0078940319901066e-06,1.5637829184302093e-06,-1.2083313024250583e-08
275405276.4339139,-3.016827980475025e-06,1.5469431649508682e-06,-1.202593724993644e-08
275448476.4339139,-3.025667287726885e-06,1.5300504544432649e-06,-1.1968685096229355e-08
275491676.4339139,-3.0344116133243135e-06,1.5131053198457312e-06,-1.1911558434847492e-08
275534876.4339139,-3.0430606198348866e-06,1.4961082965921709e-06,-1.1854559135464127e-08
275578076.4339139,-3.051613972836566e-06,1.479059922595713e-06,-1.179768906562547e-08
275621276.4339139,-3.0600713409390406e-06,1.4619607382321514e-06,-1.1740950090668215e-08
275664476.4339139,-3.0684323958049884e-06,1.4448112863231702e-06,-1.1684344073636858e-08
275707676.4339139,-3.076696812171264e-06,1.4276121121193658e-06,-1.1627872875200812e-08
275750876.4339139,-3.0848642678699884e-06,1.4103637632830484e-06,-1.1571538353571255e-08
275794076.4339139,-3.0929344438495535e-06,1.3930667898708424e-06,-1.1515342364417796e-08
275837276.4339139,-3.1009070241955315e-06,1.3757217443160669e-06,-1.1459286760784891e-08
275880476.4339139,-3.1087816961515044e-06,1.358329181410916e-06,-1.1403373393008102e-08
275923676.4339139,-3.1165581501397727e-06,1.340889658288421e-06,-1.1347604108630097e-08
275966876.4339139,-3.1242360797819908e-06,1.3234037344042078e-06,-1.12919807523165e-08
276010076.4339139,-3.1318151819196852e-06,1.3058719715180461e-06,-1.1236505165771535e-08
276053276.4339139,-3.139295156634676e-06,1.288294933675185e-06,-1.1181179187653471e-08
276096476.4339139,-3.146675707269391e-06,1.2706731871874893e-06,-1.112600465348994e-08
276139676.4339139,-3.153956540447073e-06,1.2530073006143567e-06,-1.1070983395593018e-08
276182876.4339139,-3.1611373660918776e-06,1.2352978447434403e-06,-1.10161172429742e-08
276226076.4339139,-3.168217897448856e-06,1.217545392571155e-06,-1.0961408021259206e-08
276269276.4339139,-3.1751978511038255e-06,1.199750519282985e-06,-1.09068575526026e-08
276312476.4339139,-3.1820769470031216e-06,1.181913802233579e-06,-1.0852467655602323e-08
276355676.4339139,-3.188854908473229e-06,1.1640358209266474e-06,-1.0798240145214029e-08
276398876.4339139,-3.1955314622402983e-06,1.1461171569946544e-06,-1.074417683266537e-08
276442076.4339139,-3.202106338449526e-06,1.1281583941783003e-06,-1.0690279525370054e-08
276485276.4339139,-3.2085792706844175e-06,1.1101601183058104e-06,-1.063655002684189e-08
276528476.4339139,-3.2149499959859244e-06,1.0921229172720163e-06,-1.0582990136608656e-08
276571676.4339139,-3.221218254871434e-06,1.074047381017236e-06,-1.0529601650125882e-08
276614876.4339139,-3.227383791353644e-06,1.0559341015059585e-06,-1.047638635869055e-08
276658076.4339139,-3.233446352959296e-06,1.037783672705324e-06,-1.0423346049354712e-08
276701276.4339139,-3.2394056907477653e-06,1.0195966905634082e-06,-1.037048250483899e-08
276744476.4339139,-3.245261559329505e-06,1.0013737529873045e-06,-1.0317797503446015e-08
276787676.4339139,-3.2510137168843766e-06,9.831154598210195e-07,-1.026529281897386e-08
276830876.4339139,-3.2566619251798005e-06,9.648224128231609e-07,-1.0212970220629314e-08
276874076.4339139,-3.2622059495887757e-06,9.464952156444364e-07,-1.016083147294116e-08
276917276.4339139,-3.267645559107751e-06,9.281344738049599e-07,-1.0108878335673427e-08
276960476.4339139,-3.2729805263743442e-06,9.09740794671362e-07,-1.0057112563738552e-08
277003676.4339139,-3.2782106276849006e-06,8.913147874337098e-07,-1.0005535907110558e-08
277046876.4339139,-3.2833356430118993e-06,8.728570630822349e-07,-9.954150110738178e-09
277090076.4339139,-3.2883553560212038e-06,8.543682343838738e-07,-9.902956914457971e-09
277133276.4339139,-3.2932695540891512e-06,8.358489158586205e-07,-9.851958052907467e-09
277176476.4339139,-3.2980780283194663e-06,8.172997237556854e-07,-9.80115525543824e-09
277219676.4339139,-3.302780573560028e-06,7.98721276029477e-07,-9.75055024602905e-09
277262876.4339139,-3.3073769884194607e-06,7.801141923153943e-07,-9.700144743199002e-09
277306076.4339139,-3.31186707528355e-06,7.614790939054332e-07,-9.649940459920665e-09
277349276.4339139,-3.3162506403314978e-06,7.428166037236165e-07,-9.599939103533304e-09
277392476.4339139,-3.3205274935519914e-06,7.241273463012366e-07,-9.550142375656078e-09
277435676.4339139,-3.3246974487591056e-06,7.054119477519243e-07,-9.500551972101338e-09
277478876.4339139,-3.32876032360802e-06,6.866710357465341e-07,-9.451169582787957e-09
277522076.4339139,-3.332715939610562e-06,6.679052394878572e-07,-9.401996891654721e-09
277565276.4339139,-3.3365641221505576e-06,6.491151896851554e-07,-9.353035576573786e-09
277608476.4339139,-3.3403047004990093e-06,6.303015185285233e-07,-9.304287309264245e-09
277651676.4339139,-3.3439375078290696e-06,6.114648596630758e-07,-9.255753755205721e-09
277694876.4339139,-3.347462381230849e-06,5.926058481629682e-07,-9.207436573552125e-09
277738076.4339139,-3.350879161726007e-06,5.737251205052413e-07,-9.159337417045454e-09
277781276.4339139,-3.3541876942821734e-06,5.548233145435053e-07,-9.11145793192976e-09
277824476.4339139,-3.357387827827151e-06,5.359010694814504e-07,-9.06379975786517e-09
277867676.4339139,-3.36047941526294e-06,5.169590258461981e-07,-9.016364527842075e-09
277910876.4339139,-3.3634623134795473e-06,4.979978254614859e-07,-8.969153868095455e-09
277954076.4339139,-3.3663363833686108e-06,4.790181114206931e-07,-8.922169398019327e-09
277997276.4339139,-3.3691014898368074e-06,4.600205280597061e-07,-8.875412730081367e-09
278040476.4339139,-3.3717575018190524e-06,4.410057209296236e-07,-8.82888546973765e-09
278083676.4339139,-3.374304292291502e-06,4.2197433676930875e-07,-8.782589215347606e-09
278126876.4339139,-3.3767417382843445e-06,4.029270234777854e-07,-8.73652555808913e-09
278170076.4339139,-3.3790697208943726e-06,3.8386443008648124e-07,-8.69069608187387e-09
278213276.4339139,-3.3812881252973396e-06,3.6478720673132004e-07,-8.645102363262684e-09
278256476.4339139,-3.383396840760122e-06,3.4569600462466736e-07,-8.599745971381382e-09
278299676.4339139,-3.3853957606526347e-06,3.265914760271254e-07,-8.554628467836566e-09
278342876.4339139,-3.3872847824595474e-06,3.0747427421918564e-07,-8.509751406631773e-09
278386076.4339139,-3.3890638077917712e-06,2.883450534727364e-07,-8.465116334083783e-09
278429276.4339139,-3.3907327423977273e-06,2.692044690224311e-07,-8.420724788739205e-09
278472476.4339139,-3.392291496174386e-06,2.500531770369148e-07,-8.37657830129128e-09
278515676.4339139,-3.393739983178081e-06,2.3089183458991555e-07,-8.332678394496934e-09
278558876.4339139,-3.3950781216350956e-06,2.1172109963119917e-07,-8.289026583094103e-09
278602076.4339139,-3.3963058339520124e-06,1.9254163095739145e-07,-8.2456243737193e-09
278645276.4339139,-3.3974230467258456e-06,1.7335408818266915e-07,-8.202473264825478e-09
278688476.4339139,-3.3984296907539278e-06,1.5415913170932233e-07,-8.159574746600188e-09
278731676.4339139,-3.3993257010435584e-06,1.3495742269818875e-07,-8.116930300883973e-09
278774876.4339139,-3.400111016821424e-06,1.1574962303896488e-07,-8.074541401089121e-09
278818076.4339139,-3.4007855815427772e-06,9.653639532039364e-08,-8.032409512118699e-09
278861276.4339139,-3.401349342900377e-06,7.731840280033204e-08,-7.99053609028591e-09
278904476.4339139,-3.4018022528331745e-06,5.80963093757005e-08,-7.948922583233748e-09
278947676.4339139,-3.402144267534775e-06,3.8870779552316645e-08,-7.90757042985504e-09
278990876.4339139,-3.4023753474616324e-06,1.964247841461528e-08,-7.866481060212757e-09
279034076.4339139,-3.402495457341027e-06,4.1207159525732713e-10,-7.825655895460762e-09
279077276.4339139,-3.4025045661787556e-06,-1.8819774755370555e-08,-7.78509634776481e-09
279120476.4339139,-3.4024026472666026e-06,-3.8052393999762614e-08,-7.74480382022401e-09
279163676.4339139,-3.402189678189556e-06,-5.728511904400523e-08,-7.70477970679261e-09
279206876.4339139,-3.4018656408327535e-06,-7.651728236858978e-08,-7.665025392202166e-09
279250076.4339139,-3.401430521388189e-06,-9.574821605932514e-08,-7.625542251884111e-09
279293276.4339139,-3.400884310361167e-06,-1.149772518383475e-07,-7.58633165189273e-09
279336476.4339139,-3.400227002576478e-06,-1.3420372109522405e-07,-7.547394948828504e-09
279379676.4339139,-3.399458597184345e-06,-1.5342695491814987e-07,-7.508733489761938e-09
279422876.4339139,-3.3985790976660854e-06,-1.7264628412523352e-07,-7.470348612157712e-09
279466076.4339139,-3.397588511839532e-06,-1.9186103929587092e-07,-7.432241643799374e-09
279509276.4339139,-3.3964868518641695e-06,-2.1107055080220262e-07,-7.394413902714379e-09
279552476.4339139,-3.3952741342460304e-06,-2.302741488406542e-07,-7.356866697099617e-09
279595676.4339139,-3.393950379842315e-06,-2.4947116346355636e-07,-7.319601325247417e-09
279638876.4339139,-3.392515613865739e-06,-2.6866092461084087e-07,-7.2826190754719474e-09
279682076.4339139,-3.390969865888629e-06,-2.878427621418121e-07,-7.245921226036146e-09
279725276.4339139,-3.389313169846735e-06,-3.0701600586698986e-07,-7.209509045079107e-09
279768476.4339139,-3.38754556404279e-06,-3.261799855800219e-07,-7.173383790543952e-09
279811676.4339139,-3.385667091149785e-06,-3.4533403108966214e-07,-7.137546710106207e-09
279854876.4339139,-3.3836777982139762e-06,-3.6447747225181366e-07,-7.10199904110265e-09
279898076.4339139,-3.3815777366576246e-06,-3.8360963900163207e-07,-7.066742010460709e-09
279941276.4339139,-3.379366962281456e-06,-4.027298613856882e-07,-7.031776834628351e-09
279984476.4339139,-3.3770455352668553e-06,-4.218374695941867e-07,-6.997104719504505e-09
280027676.4339139,-3.3746135201777695e-06,-4.4093179399323603e-07,-6.962726860370004e-09
280070876.4339139,-3.372070985962359e-06,-4.6001216515717185e-07,-6.9286444418191e-09
280114076.4339139,-3.369418005954346e-06,-4.790779139009252e-07,-6.8948586376914825e-09
280157276.4339139,-3.3666546578741046e-06,-4.981283713124375e-07,-6.861370611004887e-09
280200476.4339139,-3.3637810238294585e-06,-5.171628687851157e-07,-6.828181513888243e-09
280243676.4339139,-3.3607971903162138e-06,-5.361807380503295e-07,-6.795292487515418e-09
280286876.4339139,-3.357703248218394e-06,-5.551813112099422e-07,-6.762704662039505e-09
280330076.4339139,-3.3544992928082086e-06,-5.74163920768877e-07,-6.7304191565277175e-09
280373276.4339139,-3.3511854237457345e-06,-5.931278996677139e-07,-6.698437078896873e-09
280416476.4339139,-3.347761745078321e-06,-6.120725813153151e-07,-6.666759525849486e-09
280459676.4339139,-3.3442283652396967e-06,-6.309972996214741e-07,-6.63538758281043e-09
280502876.4339139,-3.3405853970488095e-06,-6.499013890295872e-07,-6.604322323864247e-09
280546076.4339139,-3.336832957708379e-06,-6.687841845493484e-07,-6.573564811693084e-09
280589276.4339139,-3.332971168803156e-06,-6.876450217894543e-07,-6.543116097515208e-09
280632476.4339139,-3.329000156297907e-06,-7.064832369903292e-07,-6.5129772210242175e-09
280675676.4339139,-3.3249200505351103e-06,-7.252981670568565e-07,-6.4831492103288526e-09
280718876.4339139,-3.320730986232368e-06,-7.440891495911206e-07,-6.453633081893466e-09
280762076.4339139,-3.316433102479521e-06,-7.628555229251521e-07,-6.424429840479143e-09
